ID,Long_start,Lat_start,Long_end,Lat_end,Length,Speed
1466,104.0209969,30.63933628,30.63544404,565.813551,104.0248174,24.75
1467,104.0209969,30.63933628,30.64133113,326.6865222,104.0235065,30.63333333
1468,104.1185063,30.64065262,30.63265318,1008.555635,104.1134892,36.15
1469,104.1185063,30.64065262,30.63877907,478.8591703,104.123009,46.5702381
1470,104.1185063,30.64065262,30.64211152,347.4242163,104.1152974,48.225
1471,104.1185063,30.64065262,30.64481196,573.3650639,104.1220643,27.96666667
1472,104.0438418,30.62002411,30.61623459,470.8153398,104.0416221,37.13333333
1473,104.0438418,30.62002411,30.62053527,111.7340762,104.0428371,23.6
1474,104.1246492,30.60216894,30.60000249,531.8086827,104.1196996,64.55
1475,104.1246492,30.60216894,30.60393124,320.1338172,104.1220034,55.575
1476,104.1246492,30.60216894,30.604747,550.0465466,104.129552,91.15
1477,103.97941,30.70791991,30.70587597,231.3441538,103.9789201,19.825
1478,104.0148082,30.69564351,30.69418719,221.7950418,104.01322,27.325
1479,104.0148082,30.69564351,30.69643301,138.8978377,104.0159345,31.05
1480,104.0148082,30.69564351,30.69733246,233.7767717,104.0133461,34.93625
1481,104.1034118,30.68722884,30.68476117,275.7908357,104.1037829,33.5875
1482,104.1034118,30.68722884,30.68891742,188.032783,104.1032213,19.73333333
1483,103.9735737,30.67465759,30.6735115,127.3342456,103.9736664,38.9875
1484,103.9735737,30.67465759,30.67469912,606.9541362,103.9672382,36.75
1485,104.0418566,30.65698347,30.65424778,371.0090891,104.0440881,41.1
1486,104.0418566,30.65698347,30.65746299,322.2312508,104.0385396,41.2
1487,104.092995,30.67384099,30.6732325,506.2930459,104.0877571,26.9375
1488,104.092995,30.67384099,30.67180601,235.0038754,104.0936842,30.3
1489,104.092995,30.67384099,30.67466937,287.0060595,104.0958335,37.85
1490,104.092995,30.67384099,30.67653969,391.328738,104.0903608,35.4
1491,104.1398098,30.63635551,30.63469503,490.8295407,104.1445578,28.9
1492,104.1398098,30.63635551,30.63755553,349.0905354,104.1364419,57
1493,104.0306186,30.58109204,30.5816609,224.8101062,104.0283682,35.84
1494,104.0748969,30.6108969,30.6065838,478.0267061,104.0749288,52.11428571
1495,104.0748969,30.6108969,30.61099633,498.3483237,104.0696995,43.87272727
1496,104.0748969,30.6108969,30.6144846,397.7534043,104.0747906,51.3
1497,103.9789201,30.70587597,30.70377111,267.1579858,103.9775607,46.90770833
1498,104.0428231,30.68723173,30.68582265,177.3788564,104.041945,38.9
1499,104.0428231,30.68723173,30.68972023,349.7934557,104.0450692,33.9275
1500,104.073194,30.68752145,30.68651263,278.2390102,104.0758539,41.625
1501,104.073194,30.68752145,30.69052755,345.0539638,104.0741314,40.73333333
1502,104.0579293,30.62518238,30.62742855,250.714191,104.057619,20.3
1503,104.1119203,30.67005801,30.66934232,250.1775177,104.1094437,40.075
1504,104.1119203,30.67005801,30.67164767,533.6401359,104.1171783,37.5
1505,104.1119203,30.67005801,30.67297768,338.2898817,104.1108906,29
1506,104.0658772,30.57810036,30.57440927,409.1217955,104.065939,38.58571429
1507,104.0658772,30.57810036,30.57844617,288.1393449,104.0688553,52.24285714
1508,104.1169274,30.62064379,30.62095961,154.6465621,104.1153558,48.53194444
1509,104.1169274,30.62064379,30.62128941,89.80652483,104.1174936,42.69375
1510,103.9806755,30.72036376,30.71972036,261.2204073,103.9780511,32.9
1511,103.9806755,30.72036376,30.72083812,192.5960514,103.9826104,44.8975
1512,104.0279096,30.7154902,30.70949657,1135.948688,104.0182871,35.2
1513,104.0279096,30.7154902,30.71669401,173.7443974,104.0267474,42.875
1514,104.0928606,30.71717785,30.71527531,221.585854,104.0921494,23.02
1515,104.0928606,30.71717785,30.71605867,764.6463941,104.1007402,24.665
1516,104.0928606,30.71717785,30.71921103,228.6426132,104.0932651,21.75892857
1517,103.995507,30.6497011,30.64659511,422.2628695,103.998059,41.67916667
1518,104.0325574,30.64073354,30.63957267,213.3433206,104.0307816,41.1
1519,104.0325574,30.64073354,30.63949841,173.2564684,104.0336656,30.04285714
1520,104.0325574,30.64073354,30.64218778,165.5471003,104.032163,30.65
1521,104.0325574,30.64073354,30.64268059,327.3099315,104.0351255,38.9625
1522,104.0719208,30.67587069,30.6743258,194.9990325,104.0709467,30.15
1523,104.0719208,30.67587069,30.67497315,208.9353201,104.0738388,20.48
1524,104.0719208,30.67587069,30.67806439,454.4944612,104.0679123,33.65
1525,104.0477918,30.58475741,30.58470505,413.5034479,104.0521038,41.56666667
1526,104.113379,30.58869562,30.58994089,583.7037356,104.1074639,41.209375
1527,104.113379,30.58869562,30.59436059,628.6257362,104.1130509,39.01770833
1528,104.113379,30.58869562,30.59511501,2285.848059,104.1360359,34.35
1529,103.9964967,30.68224322,30.6798424,301.161894,103.9950242,29.19583333
1530,103.9964967,30.68224322,30.68075283,331.680824,103.9994992,23.65
1531,103.9964967,30.68224322,30.68390412,383.8978287,103.9929798,45.0625
1532,104.0055209,30.68097239,30.67864559,287.5339652,104.0041934,37.9125
1533,104.0055209,30.68097239,30.67908282,429.691581,104.0094376,24.8
1534,104.0055209,30.68097239,30.68195435,241.6442947,104.0032686,30.6875
1535,104.0055209,30.68097239,30.6827291,220.9492292,104.0066113,32.95
1536,104.0931812,30.70381237,30.70228545,196.8525428,104.0921312,35.9
1537,104.0931812,30.70381237,30.70476829,175.8291427,104.091716,33.95
1538,104.0931812,30.70381237,30.70598533,284.1048662,104.094755,35.9
1539,104.0562259,30.6535869,30.6517935,232.8213646,104.0549607,24.3
1540,104.0562259,30.6535869,30.65264309,214.9886571,104.0581861,16.26666667
1541,104.0562259,30.6535869,30.6553011,224.0087819,104.0574646,8.8
1542,104.0562259,30.6535869,30.65569411,386.9601822,104.0530059,17.95
1543,104.1133584,30.64805452,30.64369174,505.40604,104.1118232,43.7
1544,104.1133584,30.64805452,30.65030184,258.3630147,104.1140751,40.4125
1545,104.0318082,30.61918283,30.61577708,568.8964783,104.0362486,36.75416667
1546,104.0318082,30.61918283,30.62280846,914.1837157,104.0232414,33.97708333
1547,104.0770091,30.6189983,30.6189463,224.6265588,104.0746665,23.03333333
1548,104.0770091,30.6189983,30.61696945,340.8211338,104.0796812,28.36666667
1549,103.9826104,30.72083812,30.72573991,1664.859868,103.9990459,50.76875
1550,104.010975,30.68116406,30.67908282,273.6748765,104.0094376,19.91666667
1551,104.010975,30.68116406,30.68050837,225.70321,104.0132057,24.8
1552,104.010975,30.68116406,30.6827291,452.5730792,104.0066113,24.8
1553,104.010975,30.68116406,30.68328194,278.7823559,104.0125452,24.3375
1554,104.0810477,30.68827702,30.68519776,378.2537959,104.0793448,17.28571429
1555,104.0810477,30.68827702,30.68754155,166.3330078,104.0825614,21.37142857
1556,104.0810477,30.68827702,30.68922895,134.537117,104.0801761,29.21666667
1557,103.9807086,30.64868896,30.64440871,489.8020495,103.9819807,37.05
1558,103.9807086,30.64868896,30.65006856,363.9895721,103.9841556,41.15416667
1559,104.0351255,30.64268059,30.64300854,81.32587157,104.0358847,13.45
1560,104.0351255,30.64268059,30.64438023,188.4418958,104.0350719,16.9
1561,104.0851728,30.65815153,30.65755893,129.7246327,104.0863404,23.95
1562,104.0851728,30.65815153,30.65886582,164.5701772,104.083667,26.6
1563,104.0851728,30.65815153,30.66062918,311.5380371,104.0867086,14
1564,104.0485173,30.60075701,30.59674836,445.4054304,104.0481868,28.3375
1565,104.0485173,30.60075701,30.6005863,312.3035886,104.0517689,26.91875
1566,104.0485173,30.60075701,30.6009013,211.9033815,104.0463133,33.32708333
1567,104.0684365,30.59321293,30.59774153,502.1111475,104.0685883,26.32857143
1568,104.0304049,30.6923283,30.69123331,218.5492369,104.0323026,17
1569,104.0304049,30.6923283,30.69153993,183.1001312,104.028725,17.175
1570,104.1111145,30.6886652,30.68729676,204.2516645,104.1096861,20.6
1571,104.1111145,30.6886652,30.68613383,415.24228,104.1143105,24.31527778
1572,103.9880426,30.62480647,30.62376699,255.4251042,103.9856642,34.66666667
1573,103.9880426,30.62480647,30.62805485,361.0762485,103.987755,61.2
1574,104.0640141,30.67295026,30.67144791,182.8543638,104.0632252,35.44
1575,104.066047,30.67201962,30.67295026,220.3793376,104.0640141,24.24285714
1576,104.0640141,30.67295026,30.67506014,264.9869195,104.0653152,28.23333333
1577,104.0728306,30.66386644,30.66243375,179.7670643,104.0719509,29.825
1578,104.0728306,30.66386644,30.66310274,180.9136321,104.0744995,23.65
1579,104.0728306,30.66386644,30.66451347,84.50477683,104.0732972,27.7
1580,104.1400381,30.62512518,30.62718758,516.729278,104.1352029,23.15
1581,104.0403974,30.60929237,30.60919966,100.6051159,104.0393534,35.40625
1582,104.0403974,30.60929237,30.60947907,151.5351911,104.0419633,33.9875
1583,104.0403974,30.60929237,30.61174835,368.1805411,104.0378111,29.44375
1584,104.0925346,30.60710553,30.60533263,196.6699687,104.0926227,36.1
1585,104.0925346,30.60710553,30.60737573,281.2981577,104.089617,10.9
1586,104.0672515,30.69482107,30.68824176,729.1902363,104.0672473,41.12708333
1587,104.0672515,30.69482107,30.6948428,339.7840332,104.0637039,30.71666667
1588,104.0672117,30.6970296,30.69482107,244.8029721,104.0672515,40.4
1589,104.070802,30.69064995,30.69052755,319.1842578,104.0741314,34.9775
1590,103.9884216,30.67348142,30.67074127,304.2261242,103.9882345,22.78375
1591,103.9884216,30.67348142,30.67315839,334.8991809,103.9918974,13.525
1592,104.000968,30.65963267,30.66283584,382.6730463,104.0024588,15.09285714
1593,104.0872745,30.65548692,30.65274298,313.8177829,104.0864662,31.575
1594,104.0872745,30.65548692,30.65441059,228.3722807,104.089307,24.09166667
1595,104.0872745,30.65548692,30.65943908,479.26032,104.0893045,19.4725
1596,104.0578935,30.61635561,30.61637622,264.0017055,104.0551395,25.58
1597,104.0578935,30.61635561,30.61638355,223.0838282,104.0602206,25.58
1598,104.0578935,30.61635561,30.61849646,237.5079512,104.0577827,25.58
1599,104.1346143,30.60842985,30.60786785,75.50330093,104.1341692,40.75625
1600,103.9922205,30.71446713,30.71201697,335.2836766,103.9901669,41.21
1601,104.0182871,30.70949657,30.70649574,844.7026092,104.0101791,35.63333333
1602,104.0182871,30.70949657,30.70653513,373.0802071,104.0201392,13.4
1603,104.0182871,30.70949657,30.71606518,834.4591962,104.0140284,45.25
1604,104.1138323,30.68001049,30.67849451,554.261027,104.1083185,36.975
1605,104.1138323,30.68001049,30.67164767,980.7063535,104.1171783,7.3
1606,104.1138323,30.68001049,30.68081382,266.7629033,104.1164574,44.2
1607,104.1138323,30.68001049,30.68279465,359.5430798,104.1119057,34.48
1608,103.998059,30.64659511,30.6447123,252.1376521,103.9995359,41.67916667
1609,104.0580009,30.67074252,30.66940919,147.7734406,104.058001,30.43125
1610,104.0580009,30.67074252,30.67321994,312.851384,104.0595661,30.625
1611,104.0580009,30.67074252,30.67416757,379.710862,104.0579058,32.33333333
1612,104.0899921,30.63529384,30.62967908,675.6140046,104.0872468,40.51818182
1613,104.0899921,30.63529384,30.64181519,801.2480006,104.0863831,14.925
1614,104.0519133,30.59656657,30.59381519,305.0422449,104.0519979,30.30416667
1615,104.0519133,30.59656657,30.59674836,357.842533,104.0481868,29.80208333
1616,104.0519133,30.59656657,30.59668669,573.4910421,104.0578933,39.70272436
1617,104.0519133,30.59656657,30.6005863,445.7206334,104.0517689,29.32083333
1618,104.0926227,30.60533263,30.60210279,363.8910957,104.0919401,36.1
1619,104.0926227,30.60533263,30.6052878,284.2564098,104.0955874,50.9
1620,104.0926227,30.60533263,30.60548711,311.6035031,104.0893772,36.1
1621,103.9561414,30.69217475,30.69762633,669.7416885,103.953125,42.94708333
1622,104.0435485,30.70448881,30.70550355,371.9397429,104.0472504,26.66666667
1623,103.950652,30.63319074,30.630378,835.7274091,103.9425616,35.95
1624,103.950652,30.63319074,30.63739103,555.4109708,103.9538128,53.15017483
1625,104.0189197,30.67281507,30.66725688,616.2614777,104.0190987,28.63333333
1626,104.0189197,30.67281507,30.67217959,369.1366858,104.0227021,15
1627,104.0189197,30.67281507,30.67361433,405.4376708,104.0147899,40.34761905
1628,104.0189197,30.67281507,30.67648682,408.4159668,104.0192811,66.5
1629,104.0846885,30.65076332,30.65025995,122.1942999,104.0858231,39.7
1630,104.0846885,30.65076332,30.65122542,118.7153404,104.0835708,40.9
1631,104.0846885,30.65076332,30.65274298,277.7654698,104.0864662,24.83333333
1632,104.0553991,30.56872554,30.56811912,1032.437045,104.0661417,59.33333333
1633,104.0553991,30.56872554,30.57197098,1191.105926,104.0435588,67.48654762
1634,104.0553991,30.56872554,30.57426532,628.8184826,104.0568157,40.92
1635,104.0187006,30.69832771,30.69643301,338.0642436,104.0159345,49.83333333
1636,104.0187006,30.69832771,30.69901835,127.6770045,104.0197676,31.05
1637,104.0187006,30.69832771,30.6998178,204.8096738,104.0174359,37.8
1638,104.0853733,30.69184839,30.69103796,101.8033251,104.084873,40.30833333
1639,103.9819807,30.64440871,30.64323835,477.6647368,103.9771835,33.725
1640,103.9819807,30.64440871,30.64626777,517.4086721,103.9869334,38.075
1641,104.0302157,30.62701444,30.62488198,265.1027488,104.0289627,27.9
1642,104.0302157,30.62701444,30.62852164,357.4211828,104.0269189,31.01428571
1643,104.0302157,30.62701444,30.63157475,558.3018389,104.0326902,45.3
1644,104.1337947,30.6277929,30.62718758,150.7177595,104.1352029,29.535
1645,104.1337947,30.6277929,30.62839123,174.798879,104.1321073,23.15
1646,104.1337947,30.6277929,30.62917938,166.3895178,104.1344607,23.15
1647,104.1441848,30.66940351,30.67503343,1094.768275,104.1347948,33.40625
1648,104.0343852,30.60567934,30.60942077,457.9102345,104.0364116,33.9875
1649,104.10601,30.6219429,30.62147959,126.5451723,104.1048034,34.06666667
1650,104.10601,30.6219429,30.62213772,21.65960939,104.1060279,37.83333333
1651,104.0088378,30.71389448,30.71258206,359.0602097,104.0054097,54.55
1652,104.0088378,30.71389448,30.71089385,366.0146793,104.010434,42.705
1653,104.0088378,30.71389448,30.7148958,287.763438,104.0116103,45.5025
1654,104.1090332,30.68661379,30.68493691,250.0881637,104.1072861,34.55
1655,104.1090332,30.68661379,30.68377369,373.2936321,104.1111282,24.74166667
1656,104.1090332,30.68661379,30.68729676,98.18900417,104.1096861,28.7
1657,103.9943014,30.62444502,30.61351558,1628.943577,104.0056635,8.25
1658,103.9943014,30.62444502,30.62747673,714.442903,104.0008795,32.39401042
1659,104.0559369,30.6356958,30.63563816,209.102316,104.0537561,40.025
1660,104.0561246,30.63192746,30.6356958,418.0323562,104.0559369,26.08
1661,104.0559369,30.6356958,30.63764945,222.3496414,104.0564645,27.55
1662,104.0909494,30.66142069,30.65943908,270.3154592,104.0893045,9.4
1663,104.0909494,30.66142069,30.65838887,698.3434451,104.0973389,22.6125
1664,104.0909494,30.66142069,30.66268492,168.0767401,104.0919183,22.2
1665,104.0991022,30.61345907,30.61335413,216.4567285,104.0968473,36.26666667
1666,104.0125452,30.68328194,30.68271515,182.1806897,104.0143304,14.65
1667,104.0125452,30.68328194,30.68538655,281.3872696,104.0141882,32.3
1668,104.0877124,30.71150796,30.70899025,345.1055575,104.0898329,27.64166667
1669,104.0877124,30.71150796,30.70984187,544.689017,104.0930635,29.7
1670,104.0877124,30.71150796,30.71194952,925.2190875,104.0780641,27.92916667
1671,103.9869334,30.64626777,30.65006856,498.3025608,103.9841556,80.2
1672,104.0085096,30.64330149,30.64049511,348.0515964,104.0101395,25.91388889
1673,104.0085096,30.64330149,30.64748892,489.2733294,104.0068929,27.35
1674,104.0810256,30.66585121,30.66389343,246.1195413,104.0798131,27.05
1675,104.0810256,30.66585121,30.66503017,165.5151902,104.0824686,36.225
1676,104.0810256,30.66585121,30.66658936,186.3356176,104.0792781,30.55
1677,104.0819461,30.66728632,30.66585121,181.868571,104.0810256,30.2
1678,103.9997597,30.58962127,30.58885883,86.55318403,103.9999551,36.525
1679,104.1328426,30.60870213,30.60786785,157.2249592,104.1341692,55.325
1680,104.1328426,30.60870213,30.61020532,284.2427263,104.1304402,40.75625
1681,103.9950242,30.6798424,30.6784115,313.1806594,103.9978433,37.2
1682,104.0570593,30.69273539,30.69008656,295.6367042,104.0566951,19.9
1683,104.0570593,30.69273539,30.69292497,230.2660143,104.0546653,15.2
1684,104.0839234,30.67841788,30.6759215,318.1792328,104.0822831,26.2
1685,104.0839234,30.67841788,30.67709933,300.5571136,104.086665,22.55
1686,104.0839234,30.67841788,30.68210717,472.7748279,104.086401,12.5
1687,104.0385395,30.65909862,30.65746299,181.2781944,104.0385396,28.80333333
1688,104.0385395,30.65909862,30.6594657,224.7686089,104.0362324,39.125
1689,104.0385395,30.65909862,30.66145875,261.5753554,104.0385394,20.65714286
1690,104.0808711,30.64973437,30.64675931,407.188637,104.0783778,22.5
1691,104.0808711,30.64973437,30.65164009,433.0777914,104.0769254,30.185
1692,104.0808711,30.64973437,30.65181091,262.9349518,104.0821982,30.275
1693,104.0577827,30.61849646,30.61857201,220.1828316,104.0600781,22.7
1694,104.0747906,30.6144846,30.61440644,493.8019149,104.06964,29.125
1695,104.0747906,30.6144846,30.61458745,409.8056342,104.0790641,31.885
1696,104.022819,30.68524364,30.68347603,299.9488593,104.0204478,31.18571429
1697,104.1018715,30.7188824,30.7191637,33.5412434,104.1020007,32.80833333
1698,103.9919226,30.67483657,30.67315839,186.011315,103.9918974,29.65
1699,103.9919226,30.67483657,30.67454556,427.0568548,103.9963677,32.673125
1700,103.9919226,30.67483657,30.6764134,176.124342,103.9921507,37.565
1701,104.0503621,30.64027361,30.64002194,128.9108704,104.0516754,25.325
1702,104.0503621,30.64027361,30.64230117,236.8384633,104.0511427,43.78
1703,104.1164633,30.66075295,30.66338768,331.9183729,104.1148162,33.3
1704,104.0280169,30.58735258,30.58528944,309.2503307,104.0258455,50.925
1705,104.0775283,30.62293972,30.6227454,302.3180211,104.0743822,43.26666667
1706,104.0775283,30.62293972,30.62306332,362.0874831,104.0813033,31.15
1707,104.0776053,30.62618671,30.62293972,359.9379844,104.0775283,28.16
1708,103.9313093,30.70607506,30.71977497,2098.285937,103.9464317,42.92
1709,104.022412,30.67849209,30.67608461,281.387117,104.0214793,14.625
1710,104.022412,30.67849209,30.67793555,180.8968523,104.0241872,18
1711,104.0911229,30.71239601,30.71128143,293.9807589,104.0939086,44.3
1712,104.0911229,30.71239601,30.71337306,1250.137312,104.078117,63.225
1713,103.9538128,30.63739103,30.63198082,755.7504979,103.9586125,53.15017483
1714,103.9538128,30.63739103,30.64225974,568.5783798,103.9556823,41.22927517
1715,104.0433938,30.66603272,30.66539556,145.5910052,104.0447227,36.15
1716,104.0433938,30.66603272,30.66861573,579.5088314,104.0381346,46.87058824
1717,104.0985074,30.64632943,30.64521317,125.4311527,104.0987232,31.65
1718,104.0985074,30.64632943,30.64644369,60.91020231,104.0991292,24.45
1719,104.0985074,30.64632943,30.64664658,263.3073136,104.0957842,38.25
1720,104.0723172,30.57817949,30.57844617,333.2923204,104.0688553,39.17142857
1721,104.0403035,30.69333808,30.68899368,508.5857965,104.0385937,32.33333333
1722,104.0403035,30.69333808,30.69163822,343.855049,104.0433067,15.7
1723,104.0403035,30.69333808,30.69392231,138.8510248,104.0390211,21.9
1724,104.0403035,30.69333808,30.69517994,207.7167499,104.0407045,9.342857143
1725,104.129349,30.7231598,30.71717064,711.1470145,104.1266838,36.45
1726,104.129349,30.7231598,30.72778795,2341.621036,104.1054866,48.59666667
1727,103.9625424,30.65991764,30.65367442,1424.284554,103.9755348,42.07083333
1728,104.0194321,30.65955788,30.65421329,592.6053692,104.0196143,46.98
1729,104.0194321,30.65955788,30.66013517,303.3538764,104.0163373,68.425
1730,104.1058444,30.63216341,30.6298657,386.3014545,104.1088753,32.83333333
1731,104.1058444,30.63216341,30.63314518,224.5111459,104.1037953,38.2
1732,104.1058444,30.63216341,30.63629375,581.4829376,104.109586,46.025
1733,104.0661417,30.56811912,30.57440927,697.4012569,104.065939,66.46666667
1734,104.0862848,30.60562673,30.60548711,296.8561054,104.0893772,55.49375
1735,103.9978866,30.71380994,30.71088213,460.6256727,104.0013005,50.525
1736,104.0643009,30.71280217,30.71169341,124.232046,104.0641104,31.10833333
1737,104.0643009,30.71280217,30.71217924,722.8980514,104.0718154,15.3
1738,104.1054866,30.72778795,30.72097893,796.2212338,104.1028346,50.63333333
1739,104.0641764,30.6318617,30.62758318,474.2868375,104.0642777,48.2
1740,104.0641764,30.6318617,30.63191109,262.598445,104.0669157,35.925
1741,104.0641764,30.6318617,30.63209389,25.73839799,104.0641712,36.75059524
1742,104.0858231,30.65025995,30.64784092,331.346377,104.0837911,34.35545455
1743,104.0858231,30.65025995,30.64936446,222.6732767,104.0879033,38.5
1744,104.0009258,30.60599487,30.60127686,547.1455093,103.9992457,44.75
1745,104.0009258,30.60599487,30.61351558,949.2317713,104.0056635,33.57526042
1746,104.1074639,30.58994089,30.5804885,1050.099938,104.1082206,48.75
1747,104.1074639,30.58994089,30.59240675,273.3032235,104.1074328,50.4546875
1748,104.0311269,30.68739702,30.68488876,428.3463439,104.034529,25.75192308
1749,104.0311269,30.68739702,30.68820264,129.3977951,104.0321046,23.79596154
1750,104.0597426,30.66945889,30.66940919,166.9479883,104.058001,23.63333333
1751,104.0597426,30.66945889,30.66775043,190.2236051,104.0599328,17.75
1752,104.0597426,30.66945889,30.66960555,309.8837454,104.0629728,22.425
1753,104.0776053,30.62618671,30.62637189,379.6559295,104.0815607,31.8125
1754,104.0791422,30.6290397,30.62618671,348.821482,104.0776053,31.8125
1755,104.0602206,30.61638355,30.61857201,242.92989,104.0600781,22.73333333
1756,104.1354405,30.60123549,30.604747,685.6646955,104.129552,40.2125
1757,103.9583001,30.68082983,30.67458422,721.2945621,103.956184,27.3
1758,104.028725,30.69153993,30.69251558,193.8731916,104.027045,27.175
1759,104.0718154,30.71217924,30.71412139,215.6588456,104.0719539,29.42
1760,104.0122093,30.67825796,30.67782934,169.9984921,104.0139132,27.95625
1761,104.0122093,30.67825796,30.67908282,280.8129592,104.0094376,29.175
1762,104.0122093,30.67825796,30.68050837,267.0575518,104.0132057,34.5
1763,104.0821153,30.62726348,30.62637189,112.2062894,104.0815607,43.40416667
1764,104.0821153,30.62726348,30.6290397,346.3408786,104.0791422,28.8
1765,104.0821153,30.62726348,30.62916042,294.6685619,104.0842695,42.1
1766,104.0602206,30.61638355,30.61653136,424.8894321,104.0646499,37.1875
1767,104.0773184,30.60357397,30.60399139,210.6821379,104.0751744,51.65
1768,103.9978433,30.6784115,30.67735769,248.2977713,104.0001306,39.46666667
1769,103.9978433,30.6784115,30.68075283,304.1354992,103.9994992,30.5
1770,104.0617491,30.71034299,30.70790007,314.0591884,104.063411,22.25
1771,104.0617491,30.71034299,30.71169341,271.1658856,104.0641104,34.86666667
1772,104.0617491,30.71034299,30.71528136,657.2673799,104.0579489,42.875
1773,104.0734583,30.67845521,30.67758218,252.537158,104.0758934,39.525
1774,104.0734583,30.67845521,30.67976462,449.1910293,104.0690207,22.86666667
1775,104.0734583,30.67845521,30.67978055,176.8737082,104.0744869,22.86666667
1776,103.9784668,30.63921045,30.63198082,2064.634066,103.9586125,28.96666667
1777,103.9784668,30.63921045,30.64323835,463.0510885,103.9771835,41.56
1778,104.0599328,30.66775043,30.66597437,197.1452485,104.0600469,17.75
1779,104.0599328,30.66775043,30.66775544,298.3073433,104.0630465,29.6
1780,104.1121511,30.65500441,30.653166,204.3966949,104.1119814,31.64166667
1781,104.0518659,30.60293304,30.6005863,260.254019,104.0517689,28.3375
1782,104.0518659,30.60293304,30.60277225,324.9887435,104.0552507,35.9
1783,104.1025775,30.61697272,30.61840661,216.5947757,104.1041129,30.55833333
1784,104.0456827,30.68520249,30.68324646,318.7366277,104.0432434,27.8
1785,104.0456827,30.68520249,30.68596676,85.96193792,104.0455297,9.15
1786,104.1118637,30.70480004,30.70478208,134.0039807,104.1104646,38.2
1787,104.1118637,30.70480004,30.70333153,210.391956,104.1132559,33.365
1788,104.0387221,30.67190071,30.67190239,67.54240776,104.0380171,31.07555556
1789,104.0387221,30.67190071,30.67403805,271.0911536,104.0400981,24.545
1790,104.0679123,30.67806439,30.67646893,212.6288749,104.0666797,33.65
1791,104.0679123,30.67806439,30.67849467,119.3578063,104.0667701,33.65
1792,104.0679123,30.67806439,30.67976462,216.2887441,104.0690207,36.1
1793,104.0416221,30.61623459,30.61308529,351.5216805,104.0420574,19.83333333
1794,104.0416221,30.61623459,30.61803113,423.6879244,104.0377205,43.55
1795,104.0751744,30.60399139,30.60061324,374.8628116,104.0753692,69.95
1796,104.0751744,30.60399139,30.60409951,143.2339061,104.0736856,29.7
1797,104.0751744,30.60399139,30.6065838,288.2770462,104.0749288,51.65
1798,104.063652,30.68685923,30.68605134,102.5726045,104.0631296,21.675
1799,104.063652,30.68685923,30.68828603,158.8588976,104.0638103,31.275
1800,104.102964,30.70175908,30.7017592,282.9339802,104.1059183,19.975
1801,104.102964,30.70175908,30.70177664,50.76339322,104.1024344,28.7
1802,104.102964,30.70175908,30.70349434,193.0036362,104.1031337,28.25
1803,103.9918974,30.67315839,30.67274279,404.4053001,103.9960912,28.3
1804,104.0228234,30.66812114,30.66725688,369.4815806,104.0190987,38.875
1805,104.0228234,30.66812114,30.66826907,371.4615824,104.0266969,28.58779762
1806,104.0228234,30.66812114,30.67217959,449.9545,104.0227021,32.03333333
1807,104.1214109,30.65013097,30.64211152,1064.48712,104.1152974,36.48571429
1808,104.1214109,30.65013097,30.65199995,254.1127514,104.1229471,31.21071429
1809,104.0613987,30.59376339,30.59120869,283.2796836,104.0614931,38.22772436
1810,104.1083697,30.61960094,30.62213772,359.759669,104.1060279,44.36666667
1811,104.0589561,30.68618826,30.68499207,297.880416,104.0617409,31.18333333
1812,104.0589561,30.68618826,30.68835846,243.267147,104.0585759,38.6375
1813,104.086401,30.68210717,30.68076523,297.6242794,104.0890923,28.3
1814,104.086401,30.68210717,30.6850032,366.1329294,104.0882401,34.75
1815,103.998596,30.67045434,30.67021384,253.5573664,104.001228,32.35
1816,103.998596,30.67045434,30.6724723,225.4638964,103.9988935,34.4
1817,104.0191596,30.62797015,30.62280846,693.0624025,104.0232414,33.95
1818,104.0191596,30.62797015,30.63101898,468.7622333,104.0225494,38.15
1819,104.1355886,30.62881312,30.62917938,115.4691097,104.1344607,26.3425
1820,104.1344607,30.62917938,30.63132727,255.5581052,104.1354307,14.93333333
1821,104.0518713,30.61623795,30.61321848,361.6936824,104.0504396,21.725
1822,104.0518713,30.61623795,30.61502957,213.9732306,104.0536122,28.46
1823,104.0753692,30.60061324,30.60028405,366.3130712,104.0715673,66.4
1824,104.0753692,30.60061324,30.59133644,1028.549396,104.0750659,31.76666667
1825,104.0758539,30.68651263,30.68312123,377.322866,104.0755086,35.4
1826,104.0758539,30.68651263,30.6863729,42.90143123,104.0762716,42.11875
1827,103.9755348,30.65367442,30.6588855,578.851407,103.975131,55.15
1828,104.0456983,30.65616209,30.65538228,426.6370977,104.0500586,36.76666667
1829,104.0456983,30.65616209,30.65952867,450.5168961,104.0430632,57.5
1830,104.0798131,30.66389343,30.66139729,315.5626347,104.0782286,26.725
1831,104.0798131,30.66389343,30.66323476,169.8605248,104.0814139,32.75
1832,104.0521038,30.58470505,30.58111487,397.8967524,104.0521039,43.13333333
1833,104.0521038,30.58470505,30.58488558,522.4413971,104.0575483,30.46
1834,104.0521038,30.58470505,30.59103671,702.1567414,104.0518496,44.46666667
1835,104.0685263,30.60045404,30.59774153,300.6841826,104.0685883,37.0025
1836,104.0685263,30.60045404,30.60028405,292.1550982,104.0715673,66.4
1837,104.0685263,30.60045404,30.60060628,325.2346725,104.0651384,55.85
1838,104.0204063,30.73193824,30.73010679,249.8987391,104.0219287,33.95
